,median,mean,range
7207,-8.0,-8.91891891891892,268.0
7208,-6.5,-9.22972972972973,283.0
7209,-6.5,-9.22972972972973,283.0
7210,-12.5,-36.04054054054054,788.0
7211,-12.5,-10.77027027027027,323.0
7212,-12.5,-12.635135135135135,362.0
7213,-12.5,-10.743243243243244,321.0
7214,-108.0,-32.648648648648646,246.0
7215,-12.5,-9.85135135135135,289.0
7216,-9.0,-9.405405405405405,270.0
7217,-12.5,-16.04054054054054,428.0
7218,-12.5,-16.04054054054054,428.0
7219,-9.0,-16.91891891891892,490.0
7220,-9.0,-11.135135135135135,332.0
7221,-9.0,-12.054054054054054,359.0
7222,-9.0,-9.243243243243244,279.0
7223,-109.0,-86.83783783783784,245.0
7224,-7.5,-8.68918918918919,248.0
7225,-9.0,-8.891891891891891,266.0
7226,-9.0,-8.891891891891891,266.0
7227,-9.0,-16.783783783783782,462.0
7228,-9.0,-16.783783783783782,462.0
7229,-9.0,-10.054054054054054,302.0
7230,-110.0,-65.32432432432432,245.0
7231,-9.0,-10.432432432432432,315.0
7232,-110.0,-86.67567567567568,245.0
7233,-110.0,-86.67567567567568,245.0
7234,-105.0,-70.54054054054055,245.0
7235,-9.0,-19.54054054054054,521.0
7236,-9.0,-12.027027027027026,358.0
7237,-10.0,-15.64864864864865,427.0
7238,-10.0,-15.64864864864865,427.0
7239,-10.0,-8.945945945945946,263.0
7240,-10.0,-8.945945945945946,263.0
7241,-110.5,-16.635135135135137,245.0
7242,-110.5,-16.635135135135137,245.0
7243,-10.0,-39.945945945945944,870.0
7244,-108.0,-86.62162162162163,245.0
7245,-10.0,-12.08108108108108,353.0
7246,-10.0,-12.08108108108108,353.0
7247,-10.0,-13.64864864864865,374.0
7248,-10.0,-13.567567567567568,390.0
7249,-10.0,-13.567567567567568,390.0
7251,-7.0,-8.486486486486486,245.0
7252,-7.0,-8.486486486486486,245.0
7253,-10.0,-8.783783783783784,256.0
7254,-8.5,-9.95945945945946,310.0
7255,-10.0,-10.567567567567568,324.0
7256,-10.0,-12.945945945945946,422.0
7257,-12.5,-15.14864864864865,423.0
7258,-12.5,-20.33783783783784,508.0
7259,-12.5,-11.986486486486486,349.0
7260,-6.5,-8.41891891891892,250.0
7261,-12.5,-27.68918918918919,632.0
7262,-9.0,-8.513513513513514,244.0
7263,-7.0,-8.243243243243244,246.0
7264,-12.5,-12.905405405405405,370.0
7265,-9.0,-8.945945945945946,257.0
7266,-9.0,-8.513513513513514,240.0
7267,-10.0,-10.324324324324325,318.0
7268,-10.0,-10.324324324324325,318.0
7269,-12.5,-10.121621621621621,307.0
7270,-12.5,-10.121621621621621,307.0
7271,-110.0,-21.945945945945947,244.0
7272,-110.0,-21.945945945945947,244.0
7273,-109.5,-32.608108108108105,245.0
7274,-109.5,-32.608108108108105,245.0
7275,-109.5,-16.39189189189189,244.0
7276,-8.5,-10.472972972972974,312.0
7277,-8.5,-10.472972972972974,312.0
7279,-12.5,-11.58108108108108,336.0
7280,-12.5,-15.445945945945946,407.0
7281,-12.5,-20.635135135135137,511.0
7282,-12.5,-12.554054054054054,367.0
7283,-107.0,-76.16216216216216,239.0
7284,-12.5,-10.77027027027027,320.0
7285,-10.0,-9.216216216216216,259.0
7286,-108.0,-86.94594594594595,244.0
7287,-9.0,-15.45945945945946,437.0
7288,-11.0,-9.054054054054054,270.0
7289,-12.5,-15.716216216216216,428.0
7290,-12.5,-10.14864864864865,315.0
7291,-12.5,-16.527027027027028,447.0
7293,-12.5,-10.85135135135135,327.0
7294,-12.5,-20.445945945945947,508.0
7295,-12.5,-13.337837837837839,379.0
7296,-12.5,-21.04054054054054,529.0
7297,-12.5,-13.04054054054054,379.0
7298,-12.5,-13.04054054054054,379.0
7299,-12.5,-10.337837837837839,284.0
7300,-12.5,-10.337837837837839,284.0
7301,-12.5,-11.175675675675675,331.0
7302,-9.0,-9.702702702702704,291.0
7303,-9.0,-9.702702702702704,291.0
7304,-9.0,-16.027027027027028,450.0
7305,-9.0,-16.027027027027028,450.0
7306,-108.0,-76.0,244.0
7307,-12.5,-9.635135135135135,279.0
7308,-12.5,-9.635135135135135,279.0
7309,-12.5,-14.472972972972974,407.0
7310,-12.5,-14.472972972972974,407.0
7311,-12.5,-21.094594594594593,498.0
7312,-12.5,-21.094594594594593,498.0
7313,-12.5,-12.445945945945946,353.0
7314,-12.5,-21.93243243243243,549.0
7315,-12.5,-21.93243243243243,549.0
7316,-12.5,-9.95945945945946,289.0
7317,-12.5,-25.094594594594593,583.0
7318,-12.5,-15.31081081081081,412.0
7319,-8.5,-10.175675675675675,354.0
7320,-8.5,-10.175675675675675,354.0
7321,-8.5,-12.95945945945946,379.0
7322,-8.5,-12.95945945945946,379.0
7323,-9.0,-20.81081081081081,558.0
7324,-9.0,-10.756756756756756,331.0
7325,-9.0,-8.91891891891892,265.0
7326,-8.5,-9.094594594594595,284.0
7327,-9.0,-13.216216216216216,378.0
7328,-9.0,-13.216216216216216,378.0
7329,-12.5,-22.554054054054053,577.0
7330,-12.5,-9.554054054054054,279.0
7331,-12.5,-14.121621621621621,433.0
7332,-9.0,-8.837837837837839,259.0
7333,-8.5,-12.905405405405405,407.0
7334,-8.5,-12.905405405405405,407.0
7335,-9.0,-9.35135135135135,284.0
7336,-12.5,-13.878378378378379,402.0
7337,-11.0,-9.0,268.0
7338,-12.5,-10.202702702702704,313.0
7339,-12.5,-10.202702702702704,313.0
7340,-12.5,-10.04054054054054,296.0
7341,-12.5,-10.04054054054054,296.0
7342,-108.0,-92.1891891891892,239.0
7343,-108.0,-92.1891891891892,239.0
7344,-12.5,-16.68918918918919,446.0
7345,-12.5,-16.68918918918919,446.0
7346,-11.5,-8.878378378378379,266.0
7347,-11.5,-8.878378378378379,266.0
7348,-106.0,-81.32432432432432,239.0
7349,-107.5,-49.013513513513516,239.0
7350,-12.5,-10.58108108108108,318.0
7351,-12.5,-10.58108108108108,318.0
7352,-10.0,-10.135135135135135,304.0
7353,-8.5,-9.986486486486486,441.0
7354,-105.0,-27.08108108108108,245.0
7355,-12.5,-10.68918918918919,310.0
7356,-108.0,-97.91891891891892,239.0
7357,-7.0,-8.324324324324325,240.0
7358,-12.5,-13.31081081081081,370.0
7359,-12.5,-13.31081081081081,370.0
7360,-12.5,-19.33783783783784,526.0
7361,-12.5,-10.662162162162161,311.0
7362,-12.5,-13.743243243243244,408.0
7363,-12.5,-13.743243243243244,408.0
7364,-12.5,-16.95945945945946,455.0
7365,-12.5,-16.95945945945946,455.0
7366,-11.5,-9.175675675675675,270.0
7367,-11.5,-9.175675675675675,270.0
7368,-8.0,-8.18918918918919,241.0
7369,-8.0,-8.18918918918919,241.0
7370,-12.5,-14.121621621621621,388.0
7371,-108.5,-76.17567567567568,239.0
7372,-108.5,-76.17567567567568,239.0
7373,-12.5,-10.013513513513514,302.0
7374,-12.5,-10.013513513513514,302.0
7375,-11.5,-9.202702702702704,267.0
7376,-11.5,-9.202702702702704,267.0
7377,-106.5,-32.810810810810814,239.0
7378,-106.5,-32.810810810810814,239.0
7379,-109.0,-86.94594594594595,244.0
7380,-10.0,-25.10810810810811,623.0
7381,-9.0,-8.567567567567568,247.0
7382,-12.5,-14.608108108108109,412.0
7383,-12.5,-10.094594594594595,282.0
7384,-12.5,-23.013513513513512,546.0
7385,-10.0,-9.81081081081081,300.0
7386,-12.5,-10.932432432432432,325.0
7387,-12.5,-10.932432432432432,325.0
7388,-12.5,-10.31081081081081,320.0
7389,-6.5,-8.391891891891891,249.0
7390,-6.5,-8.391891891891891,249.0
7391,-9.0,-8.783783783783784,246.0
7392,-9.0,-8.783783783783784,246.0
7393,-12.5,-18.364864864864863,488.0
7394,-8.0,-8.243243243243244,245.0
7395,-8.5,-9.756756756756756,307.0
7396,-10.0,-9.27027027027027,267.0
7397,-11.5,-8.932432432432432,272.0
7398,-12.5,-14.256756756756756,407.0
7399,-12.5,-22.283783783783782,562.0
7400,-8.5,-8.891891891891891,256.0
7401,-8.5,-8.891891891891891,256.0
7402,-12.5,-16.31081081081081,450.0
7403,-12.5,-12.31081081081081,353.0
7404,-11.0,-8.972972972972974,263.0
7405,-108.0,-92.05405405405405,239.0
7406,-108.0,-92.05405405405405,239.0
7407,-9.0,-8.945945945945946,257.0
7408,-12.5,-16.2027027027027,429.0
7409,-12.5,-10.067567567567568,300.0
7410,-12.5,-36.17567567567568,805.0
7411,-12.5,-10.716216216216216,315.0
7412,-12.5,-12.527027027027026,364.0
7413,-12.5,-9.85135135135135,296.0
7414,-12.5,-13.175675675675675,375.0
7415,-12.5,-13.175675675675675,375.0
7416,-12.5,-13.85135135135135,385.0
7417,-12.5,-10.608108108108109,325.0
7418,-12.5,-10.608108108108109,325.0
7419,-8.5,-9.635135135135135,302.0
7420,-8.5,-9.635135135135135,302.0
7421,-8.5,-13.378378378378379,406.0
7422,-8.0,-8.18918918918919,254.0
7423,-8.5,-11.986486486486486,374.0
7424,-8.5,-8.64864864864865,254.0
7425,-12.5,-21.14864864864865,508.0
7426,-12.5,-17.986486486486488,470.0
7427,-12.5,-17.986486486486488,470.0
7428,-12.5,-10.22972972972973,312.0
7429,-107.5,-27.22972972972973,239.0
7430,-107.5,-27.22972972972973,239.0
7431,-12.5,-10.58108108108108,334.0
7432,-12.5,-10.58108108108108,334.0
7433,-11.0,-9.027027027027026,257.0
7434,-12.5,-10.013513513513514,289.0
7435,-5.0,-8.135135135135135,239.0
7436,-8.5,-8.472972972972974,248.0
7437,-12.5,-13.716216216216216,388.0
7438,-7.0,-8.45945945945946,240.0
7439,-12.5,-10.391891891891891,317.0
7440,-8.5,-11.31081081081081,324.0
7441,-12.5,-10.256756756756756,299.0
7442,-12.5,-9.905405405405405,279.0
7443,-12.5,-9.5,268.0
7444,-12.5,-21.175675675675677,520.0
7445,-12.5,-11.175675675675675,335.0
7446,-12.5,-22.445945945945947,539.0
7447,-8.5,-19.364864864864863,642.0
7448,-8.5,-12.95945945945946,524.0
7449,-8.5,-12.95945945945946,524.0
7450,-8.5,-12.95945945945946,524.0
7451,-12.5,-14.04054054054054,399.0
7452,-10.0,-10.0,268.0
7453,-12.5,-21.04054054054054,502.0
7454,-12.5,-9.878378378378379,286.0
7455,-12.5,-10.58108108108108,307.0
7456,-12.5,-12.175675675675675,354.0
7457,-12.5,-30.7972972972973,710.0
7458,-12.5,-30.7972972972973,710.0
7459,-9.0,-8.405405405405405,245.0
7460,-9.0,-8.405405405405405,245.0
7461,-12.5,-10.202702702702704,302.0
7462,-12.5,-12.77027027027027,364.0
7463,-12.5,-10.58108108108108,325.0
7464,-8.5,-9.14864864864865,268.0
7465,-7.0,-8.783783783783784,249.0
7466,-8.5,-11.824324324324325,354.0
7467,-8.5,-11.824324324324325,354.0
7468,-8.5,-17.256756756756758,503.0
7469,-8.5,-17.256756756756758,503.0
7470,-8.5,-17.256756756756758,503.0
7471,-8.5,-8.85135135135135,261.0
7472,-8.5,-8.85135135135135,261.0
7473,-8.5,-16.66216216216216,458.0
7474,-8.5,-16.66216216216216,458.0
7475,-8.5,-16.66216216216216,458.0
7476,-10.0,-9.35135135135135,284.0
7477,-12.5,-10.445945945945946,309.0
7478,-9.0,-9.0,263.0
7479,-12.5,-10.094594594594595,304.0
7480,-12.5,-9.878378378378379,301.0
7481,-12.5,-22.472972972972972,543.0
7482,-12.5,-22.472972972972972,543.0
7483,-12.5,-26.77027027027027,615.0
7484,-110.0,-22.027027027027028,240.0
7485,-110.0,-22.027027027027028,240.0
7486,-108.0,-97.75675675675676,239.0
7487,-108.5,-86.74324324324324,239.0
7488,-108.5,-86.74324324324324,239.0
7489,-108.5,-92.39189189189189,239.0
7490,-108.5,-92.39189189189189,239.0
7491,-8.5,-9.202702702702704,271.0
7492,-8.5,-9.85135135135135,343.0
7493,-11.5,-13.283783783783784,386.0
7494,-12.5,-20.22972972972973,498.0
7495,-12.5,-13.608108108108109,382.0
7496,-12.5,-12.635135135135135,356.0
7497,-12.5,-13.554054054054054,382.0
7498,-108.0,-97.32432432432432,239.0
7499,-12.5,-43.41891891891892,917.0
7500,-12.5,-31.716216216216218,710.0
7501,-12.5,-12.472972972972974,353.0
7502,-12.5,-22.824324324324323,545.0
7503,-10.0,-9.054054054054054,261.0
7504,-107.5,-81.22972972972973,239.0
7505,-107.5,-81.22972972972973,239.0
7506,-12.5,-10.337837837837839,296.0
7507,-12.5,-10.337837837837839,296.0
7508,-12.5,-12.202702702702704,352.0
7509,-12.5,-12.202702702702704,352.0
7510,-109.5,-43.33783783783784,239.0
7511,-12.5,-9.5,277.0
7512,-12.5,-9.58108108108108,274.0
7513,-105.0,-16.243243243243242,239.0
7514,-12.5,-14.202702702702704,390.0
7515,-12.5,-29.986486486486488,655.0
7516,-108.0,-97.43243243243244,239.0
7517,-8.5,-8.68918918918919,245.0
7518,-8.5,-14.64864864864865,493.0
7519,-8.5,-14.64864864864865,493.0
7520,-8.5,-13.891891891891891,439.0
7521,-8.5,-13.891891891891891,439.0
7522,-109.0,-22.027027027027028,239.0
7523,-8.5,-9.135135135135135,260.0
7524,-12.5,-10.013513513513514,295.0
7525,-109.0,-16.35135135135135,240.0
7526,-12.5,-13.608108108108109,382.0
7527,-12.5,-28.986486486486488,640.0
7528,-108.0,-86.6891891891892,242.0
7529,-109.0,-16.62162162162162,242.0
7530,-8.5,-10.81081081081081,339.0
7531,-9.0,-9.08108108108108,251.0
7532,-8.5,-8.432432432432432,247.0
7533,-12.5,-15.472972972972974,425.0
7534,-108.0,-65.0,239.0
7535,-8.5,-21.135135135135137,640.0
7536,-10.0,-19.7027027027027,517.0
7537,-9.0,-8.621621621621621,253.0
7538,-12.5,-11.283783783783784,336.0
7539,-107.0,-21.783783783783782,243.0
7540,-10.0,-9.0,251.0
7541,-109.0,-70.51351351351352,239.0
7542,-12.5,-10.986486486486486,335.0
7543,-12.5,-24.22972972972973,575.0
7544,-12.5,-9.635135135135135,286.0
7545,-12.5,-9.635135135135135,286.0
7546,-7.5,-8.905405405405405,257.0
7547,-12.5,-9.716216216216216,285.0
7548,-12.5,-9.716216216216216,285.0
7549,-12.5,-9.094594594594595,279.0
7550,-12.5,-9.094594594594595,279.0
7551,-12.5,-14.85135135135135,410.0
7552,-12.5,-14.85135135135135,410.0
7553,-7.5,-8.41891891891892,247.0
7554,-7.5,-8.41891891891892,247.0
7555,-12.5,-24.5,605.0
7556,-12.5,-9.662162162162161,282.0
7557,-12.5,-9.662162162162161,282.0
7558,-9.0,-8.81081081081081,256.0
7559,-9.0,-8.81081081081081,256.0
7560,-12.5,-17.364864864864863,460.0
7561,-12.5,-17.364864864864863,460.0
7562,-12.5,-9.68918918918919,283.0
7563,-12.5,-9.68918918918919,283.0
7564,-108.5,-48.87837837837838,245.0
7565,-8.5,-9.68918918918919,299.0
7566,-8.5,-8.878378378378379,257.0
7567,-8.5,-12.202702702702704,389.0
7568,-12.5,-9.824324324324325,285.0
7569,-9.0,-10.891891891891891,332.0
7570,-12.5,-9.527027027027026,275.0
7571,-12.5,-15.337837837837839,423.0
7572,-110.0,-92.24324324324324,239.0
7573,-8.5,-11.635135135135135,330.0
7574,-12.5,-10.472972972972974,307.0
7575,-12.5,-10.256756756756756,291.0
7576,-12.5,-14.635135135135135,423.0
7577,-108.5,-43.229729729729726,245.0
7578,-108.5,-27.12162162162162,239.0
7579,-108.5,-27.12162162162162,239.0
7580,-12.5,-12.85135135135135,365.0
7581,-12.5,-12.85135135135135,365.0
7582,-12.5,-10.905405405405405,318.0
7583,-8.5,-8.743243243243244,261.0
7584,-12.5,-15.986486486486486,445.0
7585,-12.5,-15.986486486486486,445.0
7586,-8.5,-11.256756756756756,343.0
7587,-12.5,-11.5,329.0
7588,-9.0,-9.054054054054054,260.0
7589,-12.5,-32.9054054054054,725.0
7590,-12.5,-32.9054054054054,725.0
7591,-12.5,-16.14864864864865,452.0
7592,-108.0,-97.8108108108108,239.0
7593,-108.0,-97.4054054054054,239.0
7594,-12.5,-15.905405405405405,419.0
7595,-9.0,-11.054054054054054,342.0
7596,-9.0,-8.567567567567568,250.0
7597,-9.0,-8.567567567567568,250.0
7598,-12.5,-13.202702702702704,372.0
7599,-12.5,-13.202702702702704,372.0
7600,-12.5,-11.824324324324325,348.0
7601,-12.5,-11.824324324324325,348.0
7602,-12.0,-9.162162162162161,266.0
7603,-12.0,-9.162162162162161,266.0
7604,-6.5,-8.743243243243244,245.0
7605,-6.5,-8.743243243243244,245.0
7606,-12.5,-14.391891891891891,409.0
7607,-12.5,-14.391891891891891,409.0
7608,-12.5,-12.31081081081081,352.0
7609,-12.5,-12.31081081081081,352.0
7610,-8.0,-8.72972972972973,245.0
7611,-12.5,-10.58108108108108,314.0
7612,-12.5,-9.256756756756756,278.0
7613,-110.0,-54.2972972972973,239.0
7614,-12.5,-10.094594594594595,295.0
7615,-12.5,-12.121621621621621,342.0
7616,-12.5,-20.12162162162162,508.0
7617,-12.5,-12.635135135135135,359.0
7618,-105.0,-86.70270270270271,239.0
7619,-12.0,-9.18918918918919,269.0
7620,-12.5,-10.283783783783784,299.0
7621,-12.5,-10.283783783783784,299.0
7622,-108.0,-64.83783783783784,245.0
7623,-108.0,-64.83783783783784,245.0
7624,-12.5,-27.41891891891892,625.0
7625,-12.5,-10.364864864864865,302.0
7626,-12.5,-10.364864864864865,302.0
7627,-12.5,-12.445945945945946,358.0
7628,-12.5,-9.662162162162161,280.0
7629,-8.5,-17.08108108108108,472.0
7630,-106.5,-16.486486486486488,248.0
7631,-8.5,-8.716216216216216,256.0
7632,-12.5,-10.391891891891891,298.0
7633,-108.5,-70.52702702702703,239.0
7634,-109.5,-65.44594594594595,239.0
7635,-8.5,-15.54054054054054,456.0
7636,-108.0,-92.14864864864865,239.0
7637,-9.0,-8.756756756756756,248.0
7638,-12.5,-15.175675675675675,410.0
7639,-11.5,-11.486486486486486,329.0
7640,-9.0,-8.567567567567568,249.0
7641,-109.0,-75.8108108108108,239.0
7642,-12.5,-15.905405405405405,435.0
7643,-12.5,-14.905405405405405,415.0
7644,-108.0,-16.37837837837838,239.0
7645,-8.5,-12.405405405405405,403.0
7646,-12.5,-12.743243243243244,357.0
7647,-108.5,-49.013513513513516,239.0
7648,-8.0,-8.297297297297296,245.0
7649,-8.5,-9.013513513513514,263.0
7650,-12.5,-15.932432432432432,445.0
7651,-9.0,-8.81081081081081,257.0
7652,-107.5,-43.7972972972973,239.0
7653,-12.5,-13.554054054054054,391.0
7654,-11.5,-13.013513513513514,370.0
7655,-108.0,-59.75675675675676,239.0
7656,-10.0,-9.891891891891891,294.0
7657,-12.5,-12.58108108108108,360.0
7658,-12.5,-13.5,366.0
7659,-12.5,-9.716216216216216,280.0
7660,-8.5,-10.175675675675675,316.0
7661,-108.5,-16.445945945945947,239.0
7662,-12.0,-8.864864864864865,262.0
7663,-12.5,-10.31081081081081,305.0
7664,-12.5,-13.5,376.0
7665,-106.0,-54.108108108108105,239.0
7666,-8.5,-11.716216216216216,363.0
7667,-12.5,-18.986486486486488,496.0
7668,-7.5,-8.14864864864865,240.0
7669,-12.5,-15.472972972972974,439.0
7670,-8.5,-12.472972972972974,376.0
7672,-10.0,-9.91891891891892,286.0
7673,-12.5,-12.635135135135135,354.0
7674,-12.5,-13.41891891891892,381.0
7675,-10.0,-9.0,263.0
7676,-12.5,-10.202702702702704,287.0
7677,-8.5,-8.22972972972973,240.0
7678,-8.5,-11.121621621621621,346.0
7679,-8.5,-11.121621621621621,346.0
7680,-12.5,-11.878378378378379,342.0
7681,-12.5,-11.878378378378379,342.0
7682,-12.5,-14.175675675675675,393.0
7683,-12.5,-14.175675675675675,393.0
7684,-8.5,-11.391891891891891,327.0
7685,-12.5,-14.554054054054054,418.0
7686,-8.5,-18.013513513513512,511.0
7687,-8.5,-18.013513513513512,511.0
7688,-8.5,-9.067567567567568,265.0
7689,-8.5,-9.067567567567568,265.0
7690,-12.5,-15.283783783783784,435.0
7691,-8.5,-13.121621621621621,371.0
7692,-8.5,-13.121621621621621,371.0
7693,-10.0,-8.945945945945946,262.0
7694,-12.5,-9.68918918918919,291.0
7695,-108.5,-32.689189189189186,240.0
7696,-108.5,-32.689189189189186,240.0
7697,-8.5,-18.283783783783782,495.0
7698,-8.5,-18.283783783783782,495.0
7699,-12.5,-12.85135135135135,370.0
7700,-8.0,-8.64864864864865,256.0
7701,-8.5,-9.27027027027027,377.0
7702,-8.5,-9.27027027027027,377.0
7703,-8.5,-12.04054054054054,358.0
7704,-8.5,-12.04054054054054,358.0
7705,-12.5,-18.04054054054054,480.0
7706,-12.5,-18.04054054054054,480.0
7707,-7.5,-8.527027027027026,249.0
7708,-12.5,-10.716216216216216,317.0
7709,-12.5,-10.716216216216216,317.0
7710,-106.5,-16.364864864864863,239.0
7711,-106.5,-16.364864864864863,239.0
7712,-12.5,-10.14864864864865,303.0
7713,-12.5,-10.14864864864865,303.0
7714,-12.5,-18.743243243243242,494.0
7715,-12.5,-18.743243243243242,494.0
7716,-110.0,-76.02702702702703,245.0
7717,-8.5,-11.22972972972973,340.0
7718,-12.5,-18.094594594594593,465.0
7719,-12.5,-12.905405405405405,370.0
7720,-12.5,-15.986486486486486,440.0
7721,-12.5,-11.04054054054054,327.0
7722,-8.5,-10.716216216216216,320.0
7723,-12.5,-14.635135135135135,405.0
7724,-12.5,-12.121621621621621,343.0
7725,-110.0,-16.486486486486488,245.0
7726,-109.0,-27.054054054054053,245.0
7727,-109.0,-27.054054054054053,245.0
7728,-12.5,-10.391891891891891,315.0
7729,-12.5,-10.391891891891891,315.0
7730,-12.5,-23.5,595.0
7731,-12.5,-23.5,595.0
7732,-12.5,-21.58108108108108,535.0
7733,-9.0,-8.783783783783784,251.0
7734,-12.5,-12.986486486486486,375.0
7735,-8.5,-9.635135135135135,294.0
7736,-7.5,-8.743243243243244,250.0
7737,-11.5,-9.445945945945946,271.0
7738,-12.5,-9.824324324324325,290.0
7739,-12.5,-9.5,281.0
7741,-12.5,-17.743243243243242,460.0
7742,-9.0,-8.405405405405405,255.0
7743,-109.0,-16.864864864864863,246.0
7744,-8.5,-18.87837837837838,521.0
7745,-12.5,-18.85135135135135,475.0
7746,-12.5,-18.85135135135135,475.0
7747,-12.5,-18.85135135135135,475.0
7748,-12.5,-12.04054054054054,348.0
7749,-12.5,-30.31081081081081,685.0
7750,-9.0,-8.743243243243244,250.0
7751,-11.5,-12.283783783783784,360.0
7752,-8.5,-10.635135135135135,329.0
7753,-8.5,-10.635135135135135,329.0
7754,-8.5,-10.635135135135135,329.0
7755,-107.0,-75.78378378378379,239.0
7757,-107.5,-27.283783783783782,239.0
7758,-8.5,-13.216216216216216,505.0
7759,-8.5,-13.216216216216216,505.0
7760,-107.5,-59.62162162162162,244.0
7761,-8.5,-10.91891891891892,355.0
7762,-8.5,-10.91891891891892,355.0
7763,-8.5,-8.797297297297296,256.0
7764,-8.5,-8.797297297297296,256.0
7765,-11.5,-9.094594594594595,271.0
7766,-11.5,-9.094594594594595,271.0
7767,-8.5,-9.432432432432432,290.0
7768,-8.5,-9.432432432432432,290.0
7769,-11.5,-30.094594594594593,710.0
7770,-11.5,-30.094594594594593,710.0
7771,-11.5,-18.04054054054054,480.0
7772,-11.5,-18.04054054054054,480.0
7773,-11.5,-9.175675675675675,275.0
7774,-11.5,-9.175675675675675,275.0
7775,-11.5,-11.527027027027026,343.0
7776,-8.5,-8.283783783783784,240.0
7777,-11.5,-9.472972972972974,267.0
7778,-11.5,-9.472972972972974,267.0
7779,-8.5,-11.783783783783784,370.0
7780,-8.5,-14.0,435.0
7781,-11.5,-12.256756756756756,357.0
7782,-11.5,-12.256756756756756,357.0
7783,-8.5,-19.89189189189189,665.0
7784,-8.5,-19.89189189189189,665.0
7785,-8.0,-8.567567567567568,244.0
7786,-109.0,-27.256756756756758,245.0
7787,-12.5,-9.95945945945946,279.0
7788,-12.5,-9.554054054054054,278.0
7789,-12.5,-9.554054054054054,278.0
7790,-109.5,-22.06756756756757,237.0
7791,-109.0,-97.5945945945946,239.0
7792,-10.0,-8.972972972972974,258.0
7793,-12.5,-10.337837837837839,293.0
7794,-12.5,-10.337837837837839,293.0
7795,-108.5,-70.52702702702703,239.0
7796,-12.5,-10.256756756756756,303.0
7797,-12.5,-12.635135135135135,355.0
7798,-12.5,-12.635135135135135,355.0
7799,-108.5,-21.77027027027027,239.0
7800,-12.5,-9.31081081081081,268.0
7801,-8.5,-11.513513513513514,370.0
7802,-8.5,-12.486486486486486,407.0
7803,-8.5,-13.621621621621621,420.0
7804,-8.5,-12.54054054054054,400.0
7805,-12.5,-13.824324324324325,383.0
7806,-12.5,-16.256756756756758,435.0
7807,-12.5,-15.283783783783784,411.0
7808,-12.5,-17.716216216216218,450.0
7809,-12.0,-9.432432432432432,280.0
