,id,game_date,season,home_team,away_team,home_is_winner,lowvig_home,lowvig_away,bovada_home,bovada_away,betonlineag_home,betonlineag_away,unibet_home,unibet_away,sport888_home,sport888_away,draftkings_home,draftkings_away,pinnacle_home,pinnacle_away,mybookieag_home,mybookieag_away,lowvig_home_prob,bovada_home_prob,betonlineag_home_prob,unibet_home_prob,sport888_home_prob,draftkings_home_prob,pinnacle_home_prob,mybookieag_home_prob,lowvig_away_prob,bovada_away_prob,betonlineag_away_prob,unibet_away_prob,sport888_away_prob,draftkings_away_prob,pinnacle_away_prob,mybookieag_away_prob,lowvig_home_prob_norm,bovada_home_prob_norm,betonlineag_home_prob_norm,unibet_home_prob_norm,sport888_home_prob_norm,draftkings_home_prob_norm,pinnacle_home_prob_norm,mybookieag_home_prob_norm,lowvig_away_prob_norm,bovada_away_prob_norm,betonlineag_away_prob_norm,unibet_away_prob_norm,sport888_away_prob_norm,draftkings_away_prob_norm,pinnacle_away_prob_norm,mybookieag_away_prob_norm
6221,2711,2021-06-06,2021,Colorado Rockies,Oakland Athletics,1,-108.0,-102.0,-105.0,-115.0,-109.0,-102.0,-108.0,-111.0,-108.0,-108.0,-108.0,-108.0,-108.0,-101.0,-110.0,-110.0,0.5192307692307693,0.5121951219512195,0.5215311004784688,0.5192307692307693,0.5192307692307693,0.5192307692307693,0.5192307692307693,0.5238095238095238,0.504950495049505,0.5348837209302325,0.504950495049505,0.5260663507109005,0.5192307692307693,0.5192307692307693,0.5024875621890548,0.5238095238095238,0.25111686644212095,0.23097140454163168,0.2606624390153176,0.23678500986193302,0.2569930069930071,0.25111686644212095,0.299858744694285,0.28253261215399317,0.7625819172175099,0.804899651255051,0.7625819172175099,0.7711375654412181,0.7429620219009287,0.7429620219009287,0.7095458181115972,0.7450296378229672
6225,2712,2021-06-06,2021,San Francisco Giants,Chicago Cubs,0,-104.0,-106.0,-105.0,-115.0,-104.0,-106.0,-105.0,-116.0,-105.0,-110.0,-106.0,-110.0,-101.0,-108.0,-105.0,-115.0,0.5098039215686274,0.5121951219512195,0.5098039215686274,0.5121951219512195,0.5121951219512195,0.5145631067961165,0.5024875621890548,0.5121951219512195,0.5145631067961165,0.5348837209302325,0.5145631067961165,0.5370370370370371,0.5238095238095238,0.5238095238095238,0.5192307692307693,0.5348837209302325,0.2119987357009796,0.23097140454163168,0.2119987357009796,0.20925578486554092,0.22711434906556852,0.23174769491009944,0.22894663343756938,0.23515671682329306,0.8030085959885388,0.804899651255051,0.8030085959885388,0.8163575735923004,0.7618351637644243,0.7618351637644243,0.780719311299696,0.791127055140795
6233,2714,2021-06-06,2021,San Diego Padres,New York Mets,0,-137.0,127.0,-137.0,117.0,-137.0,127.0,-147.0,125.0,-147.0,125.0,-147.0,125.0,-139.0,127.0,-141.0,120.0,0.5780590717299579,0.5780590717299579,0.5780590717299579,0.5951417004048583,0.5951417004048583,0.5951417004048583,0.5815899581589958,0.5850622406639004,0.44052863436123346,0.4608294930875576,0.44052863436123346,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.44052863436123346,0.45454545454545453,0.4952338089153172,0.4948530481594647,0.4952338089153172,0.5338108585072145,0.5793680004206317,0.5661207613576243,0.5639671518912932,0.5323864003918345,0.49165015210229357,0.5169675688654283,0.49165015210229357,0.4347007047971677,0.4347007047971677,0.4347007047971677,0.44616537273404455,0.4567112458714601
6237,2715,2021-06-06,2021,New York Yankees,Boston Red Sox,0,-145.0,134.0,-149.0,130.0,-145.0,134.0,-159.0,130.0,-152.0,130.0,-152.0,130.0,-147.0,135.0,-149.0,130.0,0.5918367346938775,0.5983935742971888,0.5918367346938775,0.6138996138996139,0.6031746031746031,0.6031746031746031,0.5951417004048583,0.5983935742971888,0.42735042735042733,0.43478260869565216,0.42735042735042733,0.43478260869565216,0.43478260869565216,0.43478260869565216,0.425531914893617,0.43478260869565216,0.5524063060687862,0.5763225315053316,0.5524063060687862,0.6072072072072071,0.613481756338899,0.5994545068513284,0.6213625273093185,0.586765771325838,0.43622805084123134,0.41569403079470574,0.43622805084123134,0.3948756402272409,0.3948756402272409,0.3948756402272409,0.38241600212583593,0.37444648729833996
6316,2736,2021-06-09,2021,San Diego Padres,Chicago Cubs,0,-204.0,187.0,-208.0,180.0,-204.0,187.0,-233.0,180.0,-213.0,180.0,-213.0,180.0,-213.0,191.0,-222.0,180.0,0.6710526315789473,0.6753246753246753,0.6710526315789473,0.6996996996996997,0.6805111821086262,0.6805111821086262,0.6805111821086262,0.6894409937888198,0.34843205574912894,0.35714285714285715,0.34843205574912894,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.3436426116838488,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6320,2737,2021-06-09,2021,Baltimore Orioles,New York Mets,0,130.0,-141.0,128.0,-147.0,129.0,-143.0,133.0,-156.0,133.0,-156.0,133.0,-156.0,136.0,-147.0,125.0,-145.0,0.43478260869565216,0.43859649122807015,0.4366812227074236,0.4291845493562232,0.4291845493562232,0.4291845493562232,0.423728813559322,0.4444444444444444,0.5850622406639004,0.5951417004048583,0.588477366255144,0.609375,0.609375,0.609375,0.5951417004048583,0.5918367346938775,0.17514211092333684,0.185687586664255,0.1817704877559523,0.14145154997293996,0.15062452768311638,0.15062452768311638,0.148947510108852,0.1962730755834203,0.8218278259361207,0.8151205018157806,0.8336887186661053,0.8149038461538463,0.8396783387622151,0.8750549209138839,0.8441423586824607,0.7906506482692993
6324,2738,2021-06-09,2021,Pittsburgh Pirates,Los Angeles Dodgers,0,152.0,-164.0,143.0,-167.0,152.0,-167.0,148.0,-175.0,148.0,-172.0,148.0,-175.0,151.0,-164.0,145.0,-169.0,0.3968253968253968,0.411522633744856,0.3968253968253968,0.4032258064516129,0.4032258064516129,0.4032258064516129,0.398406374501992,0.40816326530612246,0.6212121212121212,0.6254681647940075,0.6254681647940075,0.6363636363636364,0.6323529411764706,0.6363636363636364,0.6212121212121212,0.6282527881040892,0.04262718043636757,0.0925572384144358,0.04262718043636757,0.05906489452275078,0.06289518808273482,0.06289518808273482,0.06502147993937929,0.0772503358710255,0.9473780711404474,0.9189853884361285,0.9621595118313329,0.9020979020979022,0.9161716803985438,0.9686850934654097,0.9316462404022867,0.9133312078843838
6328,2739,2021-06-09,2021,Philadelphia Phillies,Atlanta Braves,1,-125.0,115.0,-125.0,105.0,-125.0,114.0,-137.0,110.0,-128.0,110.0,-128.0,110.0,-125.0,115.0,-130.0,110.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5780590717299579,0.5614035087719298,0.5614035087719298,0.5555555555555556,0.5652173913043478,0.46511627906976744,0.4878048780487805,0.4672897196261682,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.46511627906976744,0.47619047619047616,0.5967805261091481,0.5880106911034747,0.5967805261091481,0.6139426110843017,0.5974675059742379,0.5974675059742379,0.5858602064281514,0.592476489028213,0.40524982730831216,0.44750340207264727,0.41279828917471184,0.3846153846153846,0.39630836047774154,0.4130052724077327,0.4077194419527616,0.4010546766583401
6332,2740,2021-06-09,2021,Boston Red Sox,Houston Astros,0,-132.0,122.0,-137.0,118.0,-133.0,122.0,-141.0,118.0,-141.0,118.0,-141.0,118.0,-135.0,124.0,-141.0,120.0,0.5689655172413793,0.5780590717299579,0.5708154506437768,0.5850622406639004,0.5850622406639004,0.5850622406639004,0.574468085106383,0.5850622406639004,0.45045045045045046,0.45871559633027525,0.45045045045045046,0.45871559633027525,0.45871559633027525,0.45871559633027525,0.44642857142857145,0.45454545454545453,0.6435969294504692,0.6654196934765904,0.6500553541909947,0.6361689441598424,0.6774238017121353,0.6774238017121353,0.6485419063256315,0.6575787926481875,0.3543147107503543,0.34787573335433325,0.3543147107503543,0.32815808045165856,0.338134656187431,0.3523806452653134,0.34499521624351104,0.32813564453864197
6336,2741,2021-06-09,2021,Detroit Tigers,Seattle Mariners,0,-120.0,110.0,-125.0,105.0,-120.0,110.0,-128.0,108.0,-128.0,108.0,-128.0,108.0,-118.0,108.0,-125.0,105.0,0.5454545454545454,0.5555555555555556,0.5454545454545454,0.5614035087719298,0.5614035087719298,0.5614035087719298,0.5412844036697247,0.5555555555555556,0.47619047619047616,0.4878048780487805,0.47619047619047616,0.4807692307692308,0.4807692307692308,0.4807692307692308,0.4807692307692308,0.4878048780487805,0.5615162222936073,0.5880106911034747,0.5615162222936073,0.5610819570921437,0.5974675059742379,0.5974675059742379,0.5385614007715666,0.5607802159526298,0.4437110377704436,0.44750340207264727,0.4437110377704436,0.39940828402366874,0.4115509897268856,0.428890090577261,0.4602576822904246,0.44018196218598316
6340,2742,2021-06-09,2021,Tampa Bay Rays,Washington Nationals,0,-149.0,138.0,-159.0,138.0,-149.0,138.0,-159.0,135.0,-159.0,135.0,-159.0,135.0,-145.0,133.0,-161.0,135.0,0.5983935742971888,0.6138996138996139,0.5983935742971888,0.6138996138996139,0.6138996138996139,0.6138996138996139,0.5918367346938775,0.6168582375478927,0.42016806722689076,0.42016806722689076,0.42016806722689076,0.425531914893617,0.425531914893617,0.425531914893617,0.4291845493562232,0.425531914893617,0.7463351639774647,0.7887062320052011,0.7463351639774647,0.7276916631755341,0.7748816685693762,0.7748816685693762,0.7061067327620926,0.7618876037425384,0.249142561314955,0.2158545821762181,0.249142561314955,0.220949263502455,0.2276665049552984,0.23725834797891032,0.2871166388723141,0.2303931121228763
6348,2744,2021-06-09,2021,Cincinnati Reds,Milwaukee Brewers,1,-104.0,-106.0,-104.0,-116.0,-104.0,-106.0,102.0,-123.0,102.0,-118.0,102.0,-118.0,106.0,-115.0,-105.0,-115.0,0.5098039215686274,0.5098039215686274,0.5098039215686274,0.49504950495049505,0.49504950495049505,0.49504950495049505,0.4854368932038835,0.5121951219512195,0.5145631067961165,0.5370370370370371,0.5145631067961165,0.5515695067264574,0.5412844036697247,0.5412844036697247,0.5348837209302325,0.5348837209302325,0.4370539735328759,0.4306313590728386,0.4370539735328759,0.35049069423071333,0.373219630933193,0.373219630933193,0.35346628265776125,0.4185335270280603,0.5769809990707808,0.6161182641869338,0.5769809990707808,0.6281476371162472,0.6130054089591489,0.6388320085132453,0.6418898846006305,0.5987839591038473
6350,2745,2021-06-09,2021,Chicago White Sox,Toronto Blue Jays,0,-143.0,132.0,-147.0,128.0,-145.0,131.0,-152.0,128.0,-152.0,128.0,-152.0,128.0,-147.0,134.0,-149.0,130.0,0.588477366255144,0.5951417004048583,0.5918367346938775,0.6031746031746031,0.6031746031746031,0.6031746031746031,0.5951417004048583,0.5983935742971888,0.43103448275862066,0.43859649122807015,0.4329004329004329,0.43859649122807015,0.43859649122807015,0.43859649122807015,0.42735042735042733,0.43478260869565216,0.7117160348412802,0.7241815879905948,0.7234441479772121,0.6936531210724758,0.7386357643832726,0.7386357643832726,0.7170603637034434,0.7013130893479876,0.2868821364895109,0.27896995708154493,0.2933626696002933,0.26315789473684204,0.2711583519058231,0.28258255480529076,0.2809605128841145,0.2615573978206566
6354,2746,2021-06-09,2021,Minnesota Twins,New York Yankees,0,160.0,-175.0,160.0,-185.0,160.0,-175.0,160.0,-200.0,160.0,-192.0,160.0,-182.0,164.0,-179.0,160.0,-189.0,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.3787878787878788,0.38461538461538464,0.6363636363636364,0.6491228070175439,0.6363636363636364,0.6666666666666666,0.6575342465753424,0.6453900709219859,0.6415770609318996,0.6539792387543253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6355,2747,2021-06-09,2021,St. Louis Cardinals,Cleveland Indians,1,-127.0,117.0,-125.0,105.0,-128.0,117.0,-132.0,112.0,-132.0,112.0,-132.0,112.0,-122.0,113.0,-130.0,110.0,0.5594713656387665,0.5555555555555556,0.5614035087719298,0.5689655172413793,0.5689655172413793,0.5689655172413793,0.5495495495495496,0.5652173913043478,0.4608294930875576,0.4878048780487805,0.4608294930875576,0.4716981132075472,0.4716981132075472,0.4716981132075472,0.4694835680751174,0.47619047619047616,0.6104512694385207,0.5880106911034747,0.6171967020023557,0.5850819091920316,0.623023828617253,0.623023828617253,0.5659545314607085,0.592476489028213,0.39036161680684195,0.44750340207264727,0.39036161680684195,0.3701015965166909,0.3813533280068835,0.3974201677885731,0.4223779986130351,0.4010546766583401
6359,2748,2021-06-09,2021,Los Angeles Angels,Kansas City Royals,1,-128.0,118.0,-130.0,110.0,-128.0,118.0,-132.0,112.0,-132.0,112.0,-132.0,112.0,-125.0,116.0,-130.0,110.0,0.5614035087719298,0.5652173913043478,0.5614035087719298,0.5689655172413793,0.5689655172413793,0.5689655172413793,0.5555555555555556,0.5652173913043478,0.45871559633027525,0.47619047619047616,0.45871559633027525,0.4716981132075472,0.4716981132075472,0.4716981132075472,0.46296296296296297,0.47619047619047616,0.6171967020023557,0.6212460779919317,0.6171967020023557,0.5850819091920316,0.623023828617253,0.623023828617253,0.5858602064281514,0.592476489028213,0.383019953371484,0.4077253218884119,0.383019953371484,0.3701015965166909,0.3813533280068835,0.3974201677885731,0.40049195915498786,0.4010546766583401
6363,2749,2021-06-10,2021,Pittsburgh Pirates,Los Angeles Dodgers,0,200.0,-217.0,195.0,-233.0,200.0,-222.0,185.0,-222.0,188.0,-222.0,188.0,-227.0,193.0,-213.0,195.0,-238.0,0.3333333333333333,0.3389830508474576,0.3333333333333333,0.3508771929824561,0.3472222222222222,0.3472222222222222,0.3412969283276451,0.3389830508474576,0.6845425867507886,0.6996996996996997,0.6894409937888198,0.6894409937888198,0.6894409937888198,0.6941896024464832,0.6805111821086262,0.7041420118343196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6367,2750,2021-06-10,2021,Cincinnati Reds,Milwaukee Brewers,0,105.0,-115.0,108.0,-128.0,104.0,-115.0,108.0,-128.0,110.0,-127.0,110.0,-127.0,108.0,-118.0,110.0,-130.0,0.4878048780487805,0.4807692307692308,0.49019607843137253,0.4807692307692308,0.47619047619047616,0.47619047619047616,0.4807692307692308,0.47619047619047616,0.5348837209302325,0.5614035087719298,0.5348837209302325,0.5614035087719298,0.5594713656387665,0.5594713656387665,0.5412844036697247,0.5652173913043478,0.45739626227431107,0.41515227281043054,0.4644766997708174,0.37834938151393854,0.371701379780704,0.36589076525178754,0.41116285912807826,0.39150896165014515,0.5547331844243312,0.6035342093339374,0.5467647453844802,0.6284605235898945,0.6228538260829093,0.6143878540152197,0.5881418098717687,0.5996398877297038
6371,2751,2021-06-10,2021,Philadelphia Phillies,Atlanta Braves,1,-135.0,126.0,-135.0,115.0,-137.0,125.0,-149.0,120.0,-147.0,120.0,-137.0,120.0,-132.0,122.0,-141.0,120.0,0.574468085106383,0.574468085106383,0.5780590717299579,0.5983935742971888,0.5951417004048583,0.5780590717299579,0.5689655172413793,0.5850622406639004,0.4424778761061947,0.46511627906976744,0.4444444444444444,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45045045045045046,0.45454545454545453,0.7140093948604589,0.6895040633676195,0.7246424461614337,0.7209654369941086,0.7145325247070612,0.6548981545139593,0.6711645704037308,0.7021646813056145,0.2798062294471856,0.32749918335950096,0.28155387728910597,0.3183795694672015,0.3183795694672015,0.31405208133249174,0.3194384182214323,0.280699811759495
6379,2753,2021-06-10,2021,Boston Red Sox,Houston Astros,1,-102.0,-108.0,-102.0,-118.0,106.0,-118.0,-109.0,-115.0,100.0,-115.0,100.0,-115.0,101.0,-109.0,-105.0,-115.0,0.504950495049505,0.504950495049505,0.4854368932038835,0.5215311004784688,0.5,0.5,0.4975124378109453,0.5121951219512195,0.5192307692307693,0.5412844036697247,0.5412844036697247,0.5348837209302325,0.5348837209302325,0.5348837209302325,0.5215311004784688,0.5348837209302325,0.5081651022245083,0.48595541336280457,0.45038456688942136,0.4970805097387374,0.4403231729709879,0.43343982960596383,0.4605216548009895,0.4942449574691002,0.5081623386587579,0.5458570104297003,0.5655345840177046,0.5515053405986673,0.5515053405986673,0.5440091535108345,0.5297079382227519,0.5122227572727528
6383,2754,2021-06-10,2021,Miami Marlins,Colorado Rockies,1,-204.0,187.0,-213.0,185.0,-204.0,187.0,-227.0,190.0,-227.0,190.0,-233.0,190.0,-213.0,192.0,-222.0,180.0,0.6710526315789473,0.6805111821086262,0.6710526315789473,0.6941896024464832,0.6941896024464832,0.6996996996996997,0.6805111821086262,0.6894409937888198,0.34843205574912894,0.3508771929824561,0.34843205574912894,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3424657534246575,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6385,2755,2021-06-10,2021,Chicago White Sox,Toronto Blue Jays,1,107.0,-118.0,-102.0,-118.0,106.0,-118.0,102.0,-119.0,102.0,-118.0,102.0,-118.0,105.0,-114.0,100.0,-120.0,0.4830917874396135,0.504950495049505,0.4854368932038835,0.49504950495049505,0.49504950495049505,0.49504950495049505,0.4878048780487805,0.5,0.5412844036697247,0.5412844036697247,0.5412844036697247,0.54337899543379,0.5412844036697247,0.5412844036697247,0.5327102803738317,0.5454545454545454,0.44344061735366086,0.48595541336280457,0.45038456688942136,0.419944948081306,0.42605527537696847,0.4193949746412341,0.4319038722226883,0.45944728146590574,0.5737765708972788,0.5458570104297003,0.5655345840177046,0.5761569482165105,0.5700788568887165,0.5623302143072743,0.5627779901944177,0.5426863027350236
6393,2757,2021-06-10,2021,Oakland Athletics,Kansas City Royals,0,-145.0,134.0,-154.0,135.0,-145.0,134.0,-161.0,135.0,-161.0,135.0,-161.0,135.0,-149.0,138.0,-149.0,130.0,0.5918367346938775,0.6062992125984252,0.5918367346938775,0.6168582375478927,0.6168582375478927,0.6168582375478927,0.5983935742971888,0.5983935742971888,0.42735042735042733,0.425531914893617,0.42735042735042733,0.425531914893617,0.425531914893617,0.425531914893617,0.42016806722689076,0.43478260869565216,0.7654386429896635,0.7827061295473473,0.7654386429896635,0.7747492873347667,0.7771220889738751,0.7649737431603687,0.7579181685435368,0.7402044344394701,0.23479886621258142,0.214019223168063,0.23142610881393635,0.2341880115837774,0.2341880115837774,0.23100487441478118,0.22985760850171252,0.22374622676481484
6411,2762,2021-06-11,2021,New York Mets,San Diego Padres,1,-156.0,144.0,-161.0,141.0,-156.0,144.0,-172.0,145.0,-172.0,145.0,-175.0,145.0,-154.0,142.0,-164.0,140.0,0.609375,0.6168582375478927,0.609375,0.6323529411764706,0.6323529411764706,0.6363636363636364,0.6062992125984252,0.6212121212121212,0.4098360655737705,0.4149377593360996,0.4098360655737705,0.40816326530612246,0.40816326530612246,0.40816326530612246,0.4132231404958678,0.4166666666666667,0.6004363603234413,0.5911242724117555,0.5896683946130825,0.6054206566347469,0.6153156384505021,0.6444086886564762,0.5864910134408382,0.6077408714078184,0.39292405010067794,0.3834696599971072,0.39292405010067794,0.3748438150770513,0.38670915858420735,0.38670915858420735,0.4053155393425815,0.3755041370421189
6413,2763,2021-06-11,2021,Cleveland Indians,Seattle Mariners,1,-154.0,143.0,-161.0,140.0,-156.0,143.0,-161.0,135.0,-161.0,135.0,-161.0,135.0,-152.0,139.0,-161.0,135.0,0.6062992125984252,0.6168582375478927,0.609375,0.6168582375478927,0.6168582375478927,0.6168582375478927,0.6031746031746031,0.6168582375478927,0.411522633744856,0.4166666666666667,0.411522633744856,0.425531914893617,0.425531914893617,0.425531914893617,0.41841004184100417,0.425531914893617,0.5918111448973525,0.5911242724117555,0.5896683946130825,0.5675547239300247,0.576830825779522,0.5944800461126368,0.5779333631262723,0.5961889294449254,0.39767229944868404,0.38817283291037813,0.39767229944868404,0.41684759009986977,0.43004252529080644,0.43004252529080644,0.4196603967295763,0.398833330237076
6417,2764,2021-06-11,2021,Tampa Bay Rays,Baltimore Orioles,1,-167.0,154.0,-169.0,144.0,-169.0,154.0,-172.0,143.0,-172.0,143.0,-175.0,143.0,-167.0,152.0,-175.0,150.0,0.6254681647940075,0.6282527881040892,0.6282527881040892,0.6323529411764706,0.6323529411764706,0.6363636363636364,0.6254681647940075,0.6363636363636364,0.3937007874015748,0.4098360655737705,0.3937007874015748,0.411522633744856,0.411522633744856,0.411522633744856,0.3968253968253968,0.4,0.6455652964666853,0.6217360455674069,0.6420403343340895,0.6054206566347469,0.6153156384505021,0.6444086886564762,0.638990755820084,0.6479416294386857,0.34749788507841484,0.3695914448431928,0.34749788507841484,0.3829680020156211,0.39509050934638906,0.39509050934638906,0.35996605633343115,0.3316452538355994
6423,2766,2021-06-11,2021,Detroit Tigers,Chicago White Sox,0,153.0,-167.0,152.0,-179.0,152.0,-167.0,160.0,-200.0,160.0,-189.0,160.0,-189.0,155.0,-169.0,155.0,-189.0,0.3952569169960474,0.3968253968253968,0.3968253968253968,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.39215686274509803,0.39215686274509803,0.6254681647940075,0.6415770609318996,0.6254681647940075,0.6666666666666666,0.6539792387543253,0.6539792387543253,0.6282527881040892,0.6539792387543253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
