,game_id,home_team,away_team,home_is_winner,away_win_prob,home_win_prob
7966,9e3ed4dab233a7a5d319b7f6554c0f61,Pittsburgh Pirates,Toronto Blue Jays,0,0.41019044518470765,0.5898095548152924
7967,f5e1e6fbb2203f45454084c0920dbe79,St. Louis Cardinals,Washington Nationals,0,0.40759549140930174,0.5924045085906983
7968,d20e45d6476f8ab48731e7876a297403,Chicago Cubs,San Francisco Giants,1,0.40888957381248475,0.5911104261875153
7969,91f153a17c19def5f2752fdb61d7b3e4,Chicago White Sox,San Diego Padres,0,0.40888957381248475,0.5911104261875153
7970,c444a4376c228e75ab9fbc67c41c9691,Cincinnati Reds,Cleveland Guardians,1,0.40888957381248475,0.5911104261875153
7971,893b17cfce1ff54803fca3850712ddcf,Texas Rangers,Kansas City Royals,0,0.40888957381248475,0.5911104261875153
7972,77ffb0644b25d7bb1afc582fe006d961,Seattle Mariners,Los Angeles Angels,0,0.40759549140930174,0.5924045085906983
7973,36db150900c23e94d86d37550f3c86c4,Milwaukee Brewers,Los Angeles Dodgers,1,0.40888957381248475,0.5911104261875153
7974,6b7713a2f2bcea6dea0a4fb9f2713e3a,Detroit Tigers,Baltimore Orioles,0,0.40888957381248475,0.5911104261875153
7975,e8574652c01991b6063e20de611aaf58,Philadelphia Phillies,Minnesota Twins,1,0.40759549140930174,0.5924045085906983
7976,114769a2f82941a4c469f2ec0373e2cf,Miami Marlins,St. Louis Cardinals,0,0.40888957381248475,0.5911104261875153
7977,d0750d07ea262ed6b4f0a141134d9277,Los Angeles Dodgers,Chicago Cubs,1,0.2961400866508484,0.7038599133491517
7978,53ba3ffe5259e80c171e1f84bc8bd1ee,San Francisco Giants,Cincinnati Reds,1,0.40759549140930174,0.5924045085906983
